HEADER
VTF File Version,1.1
VTF File Type,0
PID,3539
Generated on,2022-01-14 10:32:19
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,3539
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x5557f2df5a90,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:DGN_compute_one_graph.link:DGN_compute_one_graph,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
25,0:0:0
24,1:1:1
23,DGN_compute_one_graph
22,DGN_compute_one_graph.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
10,clReleaseDevice
27,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
1,0,44.437922,1,OPENCL_API_CALL,1
2,0,44.457517,1,OPENCL_API_CALL,2
3,2,44.464924,1,OPENCL_API_CALL,2
4,1,44.467995,1,OPENCL_API_CALL,1
5,0,44.470184,1,OPENCL_API_CALL,1
6,0,44.471479,1,OPENCL_API_CALL,2
7,6,44.472866,1,OPENCL_API_CALL,2
8,5,44.473606,1,OPENCL_API_CALL,1
9,0,44.478628,1,OPENCL_API_CALL,3
10,9,44.480819,1,OPENCL_API_CALL,3
11,0,44.481604,1,OPENCL_API_CALL,3
12,11,44.482491,1,OPENCL_API_CALL,3
13,0,44.483339,1,OPENCL_API_CALL,3
14,13,44.484122,1,OPENCL_API_CALL,3
15,0,44.484704,1,OPENCL_API_CALL,3
16,15,44.485395,1,OPENCL_API_CALL,3
17,0,44.501422,1,OPENCL_API_CALL,4
18,17,44.555848,1,OPENCL_API_CALL,4
19,0,44.562988,1,OPENCL_API_CALL,4
20,19,44.568061,1,OPENCL_API_CALL,4
21,0,44.569097,1,OPENCL_API_CALL,4
22,21,44.570103,1,OPENCL_API_CALL,4
23,0,66.350231,1,OPENCL_API_CALL,3
24,23,66.370112,1,OPENCL_API_CALL,3
25,0,66.375775,1,OPENCL_API_CALL,3
26,25,66.377392,1,OPENCL_API_CALL,3
27,0,66.420038,1,OPENCL_API_CALL,4
28,27,66.425192,1,OPENCL_API_CALL,4
29,0,66.428485,1,OPENCL_API_CALL,4
30,29,66.430465,1,OPENCL_API_CALL,4
31,0,66.434765,1,OPENCL_API_CALL,5
32,31,66.440692,1,OPENCL_API_CALL,5
33,0,66.442765,1,OPENCL_API_CALL,5
