HEADER
VTF File Version,1.1
VTF File Type,0
PID,15330
Generated on,2022-01-14 10:54:52
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,15330
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x55e49d4ee170,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:DGN_compute_one_graph.link:DGN_compute_one_graph,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
25,0:0:0
24,1:1:1
23,DGN_compute_one_graph
22,DGN_compute_one_graph.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
10,clReleaseDevice
27,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
1,0,40.026196,1,OPENCL_API_CALL,1
2,0,40.042419,1,OPENCL_API_CALL,2
3,2,40.059712,1,OPENCL_API_CALL,2
4,1,40.063912,1,OPENCL_API_CALL,1
5,0,40.067259,1,OPENCL_API_CALL,1
6,0,40.069395,1,OPENCL_API_CALL,2
7,6,40.071782,1,OPENCL_API_CALL,2
8,5,40.073045,1,OPENCL_API_CALL,1
9,0,40.075622,1,OPENCL_API_CALL,3
10,9,40.079289,1,OPENCL_API_CALL,3
11,0,40.080809,1,OPENCL_API_CALL,3
12,11,40.082202,1,OPENCL_API_CALL,3
13,0,40.083699,1,OPENCL_API_CALL,3
14,13,40.085159,1,OPENCL_API_CALL,3
15,0,40.086199,1,OPENCL_API_CALL,3
16,15,40.087409,1,OPENCL_API_CALL,3
17,0,40.115819,1,OPENCL_API_CALL,4
18,17,40.200408,1,OPENCL_API_CALL,4
19,0,40.211728,1,OPENCL_API_CALL,4
20,19,40.221314,1,OPENCL_API_CALL,4
21,0,40.223208,1,OPENCL_API_CALL,4
22,21,40.225144,1,OPENCL_API_CALL,4
23,0,62.742718,1,OPENCL_API_CALL,3
24,23,62.750843,1,OPENCL_API_CALL,3
25,0,62.753841,1,OPENCL_API_CALL,3
26,25,62.755696,1,OPENCL_API_CALL,3
27,0,62.794016,1,OPENCL_API_CALL,4
28,27,62.797784,1,OPENCL_API_CALL,4
29,0,62.800672,1,OPENCL_API_CALL,4
30,29,62.802755,1,OPENCL_API_CALL,4
31,0,62.829305,1,OPENCL_API_CALL,5
32,31,62.833672,1,OPENCL_API_CALL,5
33,0,62.835818,1,OPENCL_API_CALL,5
34,33,62.837728,1,OPENCL_API_CALL,5
35,0,109.815825,1,OPENCL_API_CALL,5
36,35,109.830328,1,OPENCL_API_CALL,5
37,0,109.833911,1,OPENCL_API_CALL,6
38,37,123.593506,1,OPENCL_API_CALL,6
39,0,123.599119,1,OPENCL_API_CALL,7
40,39,123.607952,1,OPENCL_API_CALL,7
41,0,123.615460,1,OPENCL_API_CALL,8
42,41,135.231283,1,OPENCL_API_CALL,8
43,0,135.236245,1,OPENCL_API_CALL,8
44,43,135.239151,1,OPENCL_API_CALL,8
45,0,135.259898,1,OPENCL_API_CALL,5
46,45,135.261797,1,OPENCL_API_CALL,5
47,0,135.263801,1,OPENCL_API_CALL,5
48,47,135.264972,1,OPENCL_API_CALL,5
49,0,135.275201,1,OPENCL_API_CALL,9
50,49,434.269603,1,OPENCL_API_CALL,9
51,0,434.287503,1,OPENCL_API_CALL,10
52,51,434.293199,1,OPENCL_API_CALL,10
53,0,434.294447,1,OPENCL_API_CALL,10
54,53,434.295343,1,OPENCL_API_CALL,10
55,0,434.313384,1,OPENCL_API_CALL,11
56,55,468.100260,1,OPENCL_API_CALL,11
57,0,468.109676,1,OPENCL_API_CALL,12
58,57,468.115999,1,OPENCL_API_CALL,12
59,0,468.117825,1,OPENCL_API_CALL,10
60,59,468.119468,1,OPENCL_API_CALL,10
61,0,693.985901,1,OPENCL_API_CALL,13
62,61,694.272274,1,OPENCL_API_CALL,13
63,0,694.275442,1,OPENCL_API_CALL,13
64,63,694.337700,1,OPENCL_API_CALL,13
65,0,694.338957,1,OPENCL_API_CALL,13
66,65,694.416875,1,OPENCL_API_CALL,13
67,0,694.417973,1,OPENCL_API_CALL,13
68,67,694.436135,1,OPENCL_API_CALL,13
69,0,694.436898,1,OPENCL_API_CALL,13
70,69,694.453748,1,OPENCL_API_CALL,13
71,0,694.454590,1,OPENCL_API_CALL,13
72,71,694.469412,1,OPENCL_API_CALL,13
73,0,694.470153,1,OPENCL_API_CALL,13
74,73,694.481487,1,OPENCL_API_CALL,13
75,0,694.482142,1,OPENCL_API_CALL,13
76,75,694.492923,1,OPENCL_API_CALL,13
77,0,694.493599,1,OPENCL_API_CALL,13
78,77,694.502694,1,OPENCL_API_CALL,13
79,0,694.503404,1,OPENCL_API_CALL,13
80,79,694.513597,1,OPENCL_API_CALL,13
81,0,694.514601,1,OPENCL_API_CALL,14
82,81,694.519222,1,OPENCL_API_CALL,14
83,0,694.519943,1,OPENCL_API_CALL,14
84,83,694.521172,1,OPENCL_API_CALL,14
85,0,694.521703,1,OPENCL_API_CALL,14
86,85,694.522670,1,OPENCL_API_CALL,14
87,0,694.523161,1,OPENCL_API_CALL,14
88,87,694.524074,1,OPENCL_API_CALL,14
89,0,694.524558,1,OPENCL_API_CALL,14
90,89,694.525412,1,OPENCL_API_CALL,14
91,0,694.525887,1,OPENCL_API_CALL,14
92,91,694.526678,1,OPENCL_API_CALL,14
93,0,694.527165,1,OPENCL_API_CALL,14
94,93,694.527958,1,OPENCL_API_CALL,14
95,0,694.528445,1,OPENCL_API_CALL,14
96,95,694.529228,1,OPENCL_API_CALL,14
97,0,694.529728,1,OPENCL_API_CALL,14
98,97,694.530626,1,OPENCL_API_CALL,14
99,0,694.531115,1,OPENCL_API_CALL,14
100,99,694.531920,1,OPENCL_API_CALL,14
101,0,1202.819826,1,OPENCL_API_CALL,13
102,101,1203.905775,1,OPENCL_API_CALL,13
103,0,1203.909934,1,OPENCL_API_CALL,13
104,103,1204.007840,1,OPENCL_API_CALL,13
105,0,1204.009180,1,OPENCL_API_CALL,13
106,105,1204.024769,1,OPENCL_API_CALL,13
107,0,1204.025492,1,OPENCL_API_CALL,13
108,107,1204.043331,1,OPENCL_API_CALL,13
109,0,1204.044175,1,OPENCL_API_CALL,13
110,109,1204.063043,1,OPENCL_API_CALL,13
111,0,1204.064014,1,OPENCL_API_CALL,13
112,111,1204.186404,1,OPENCL_API_CALL,13
113,0,1204.187582,1,OPENCL_API_CALL,13
114,113,1204.250978,1,OPENCL_API_CALL,13
115,0,1204.252039,1,OPENCL_API_CALL,13
116,115,1204.291680,1,OPENCL_API_CALL,13
117,0,1204.293360,1,OPENCL_API_CALL,14
118,117,1204.298438,1,OPENCL_API_CALL,14
119,0,1204.299087,1,OPENCL_API_CALL,14
120,119,1204.300043,1,OPENCL_API_CALL,14
121,0,1204.300607,1,OPENCL_API_CALL,14
122,121,1204.301961,1,OPENCL_API_CALL,14
123,0,1204.302410,1,OPENCL_API_CALL,14
124,123,1204.303304,1,OPENCL_API_CALL,14
125,0,1204.303744,1,OPENCL_API_CALL,14
126,125,1204.304692,1,OPENCL_API_CALL,14
127,0,1204.305163,1,OPENCL_API_CALL,14
128,127,1204.306242,1,OPENCL_API_CALL,14
129,0,1204.306719,1,OPENCL_API_CALL,14
130,129,1204.308161,1,OPENCL_API_CALL,14
131,0,1204.308605,1,OPENCL_API_CALL,14
132,131,1204.309796,1,OPENCL_API_CALL,14
133,0,1204.316572,2,OPENCL_API_CALL,15
134,0,1247.059422,4,WRITE_BUFFER,3943400,0x2a50000,16,0x7fc905342700
135,133,1247.099803,2,OPENCL_API_CALL,15
136,0,1247.107118,1,OPENCL_API_CALL,17
137,136,1247.113393,1,OPENCL_API_CALL,17
138,0,1247.115374,1,OPENCL_API_CALL,17
139,138,1247.117631,1,OPENCL_API_CALL,17
140,0,1247.121011,2,OPENCL_API_CALL,18
141,140,1247.128346,2,OPENCL_API_CALL,18
142,0,1247.130292,1,OPENCL_API_CALL,19
143,142,1247.133352,1,OPENCL_API_CALL,19
144,0,1247.142566,1,OPENCL_API_CALL,19
145,144,1247.144142,1,OPENCL_API_CALL,19
146,0,1247.145304,1,OPENCL_API_CALL,20
147,134,1254.246072,4,WRITE_BUFFER
148,0,1254.266149,6,KERNEL_ENQUEUE,23,24,1,0
149,148,1536.687931,6,KERNEL_ENQUEUE,23,25,0,0
150,0,1536.829236,3,READ_BUFFER,78868,0x2e13000,16,0x7fc905b43700
151,150,1536.959749,3,READ_BUFFER
152,146,1537.027888,1,OPENCL_API_CALL,20
153,0,1537.042928,1,OPENCL_API_CALL,13
154,153,1537.095294,1,OPENCL_API_CALL,13
155,0,1537.098878,1,OPENCL_API_CALL,14
156,155,1537.105048,1,OPENCL_API_CALL,14
157,0,1537.107564,2,OPENCL_API_CALL,15
158,0,1537.161697,4,WRITE_BUFFER,12,0x2e27000,16,0x7fc905342700
159,157,1537.166961,2,OPENCL_API_CALL,15
160,0,1537.176711,1,OPENCL_API_CALL,17
161,160,1537.181990,1,OPENCL_API_CALL,17
162,0,1537.185414,1,OPENCL_API_CALL,17
163,162,1537.188317,1,OPENCL_API_CALL,17
164,0,1537.191667,2,OPENCL_API_CALL,18
165,164,1537.201207,2,OPENCL_API_CALL,18
166,0,1537.211347,1,OPENCL_API_CALL,19
167,166,1537.215643,1,OPENCL_API_CALL,19
168,0,1537.218040,1,OPENCL_API_CALL,19
169,168,1537.220150,1,OPENCL_API_CALL,19
170,0,1537.221803,1,OPENCL_API_CALL,20
171,158,1537.234507,4,WRITE_BUFFER
172,0,1537.250500,6,KERNEL_ENQUEUE,23,24,1,0
173,172,1818.939517,6,KERNEL_ENQUEUE,23,25,0,0
174,0,1819.066793,3,READ_BUFFER,78868,0x2e13000,16,0x7fc904b41700
175,174,1819.221369,3,READ_BUFFER
176,170,1819.258059,1,OPENCL_API_CALL,20
177,0,1901.151300,1,OPENCL_API_CALL,19
178,177,1901.158711,1,OPENCL_API_CALL,19
179,0,1901.160643,1,OPENCL_API_CALL,19
180,179,1901.162056,1,OPENCL_API_CALL,19
181,0,1901.163112,1,OPENCL_API_CALL,19
182,181,1901.174881,1,OPENCL_API_CALL,19
183,0,1901.176465,1,OPENCL_API_CALL,19
184,183,1901.178478,1,OPENCL_API_CALL,19
185,0,1901.179691,1,OPENCL_API_CALL,19
186,185,1901.198283,1,OPENCL_API_CALL,19
187,0,1901.199623,1,OPENCL_API_CALL,19
188,187,1901.201159,1,OPENCL_API_CALL,19
189,0,1901.202018,1,OPENCL_API_CALL,19
190,189,1901.203416,1,OPENCL_API_CALL,19
191,0,1901.204463,1,OPENCL_API_CALL,19
192,191,1901.205889,1,OPENCL_API_CALL,19
